0.19685311 , 1
0.0017842222 , 1.0000001
1.6054719e-05 , 1.0000001
1.444582e-07 , 1.0000001
1.2996139e-09 , 1.0000001
1.168587e-11 , 1.0000001
1.0493692e-13 , 1.0000001
9.3956399e-16 , 1.0000001
8.3657094e-18 , 1.0000001
7.3795639e-20 , 1.0000001
6.415636e-22 , 1
5.4635105e-24 , 0.99999992
4.5269931e-26 , 0.99999992
3.6151548e-28 , 0.99999992
2.7605023e-30 , 0.99999992
1.9981901e-32 , 0.99999992
1.3496075e-34 , 0.99999992
8.3440951e-37 , 0.99999992
4.6425502e-39 , 0.99999992
2.2296296e-41 , 0.99999992
8.092966e-44 , 0.99999992
8.0467918e-47 , 0.99999992
4.4283809e-51 , 0.99999992
7.315874e-57 , 0.99999992
2.8088239e-64 , 0.99999992
2.1631482e-73 , 0.99999982
