0.6332336 , 1
0.33996655 , 1.0000001
0.18690754 , 1.0000001
0.10276183 , 1.0000001
0.056498496 , 1.0000001
0.031062894 , 1.0000001
0.017078391 , 1.0000001
0.0093897059 , 1.0000001
0.0051624639 , 1.0000001
0.0028383246 , 1.0000001
0.001560512 , 1
0.0008579703 , 0.99999992
0.00047171254 , 0.99999992
0.00025934781 , 0.99999992
0.00014258957 , 0.99999992
7.8395823e-05 , 0.99999992
4.3102066e-05 , 0.99999992
2.3697539e-05 , 0.99999992
1.302892e-05 , 0.99999992
7.1633074e-06 , 0.99999992
3.9383903e-06 , 0.99999992
2.1653291e-06 , 0.99999992
1.1904991e-06 , 0.99999992
6.5453833e-07 , 0.99999992
3.5986488e-07 , 0.99999992
1.9785754e-07 , 0.99999982
