0.63958192 , 1
0.34735777 , 1.0000001
0.19312007 , 1.0000001
0.1073722 , 1.0000001
0.059697507 , 1.0000001
0.033191014 , 1.0000001
0.01845376 , 1.0000001
0.010260043 , 1.0000001
0.0057044465 , 1.0000001
0.0031715958 , 1.0000001
0.0017633648 , 1
0.0009804074 , 0.99999992
0.00054509349 , 0.99999992
0.00030306472 , 0.99999992
0.00016849993 , 0.99999992
9.3683694e-05 , 0.99999992
5.2086859e-05 , 0.99999992
2.8959574e-05 , 0.99999992
1.6101114e-05 , 0.99999992
8.9519844e-06 , 0.99999992
4.9771666e-06 , 0.99999992
2.7672235e-06 , 0.99999992
1.5385272e-06 , 0.99999992
8.5539066e-07 , 0.99999992
4.7557787e-07 , 0.99999992
2.6440799e-07 , 0.99999982
