0.98003725 , 1
0.95035642 , 1.0000001
0.92239335 , 1.0000001
0.89526066 , 1.0000001
0.86892597 , 1.0000001
0.84336588 , 1.0000001
0.81855764 , 1.0000001
0.79447915 , 1.0000001
0.77110895 , 1.0000001
0.7484262 , 1.0000001
0.72641068 , 1
0.70504277 , 0.99999992
0.6843034 , 0.99999992
0.66417411 , 0.99999992
0.64463693 , 0.99999992
0.62567445 , 0.99999992
0.60726977 , 0.99999992
0.58940647 , 0.99999992
0.57206864 , 0.99999992
0.55524081 , 0.99999992
0.53890799 , 0.99999992
0.52305561 , 0.99999992
0.50766954 , 0.99999992
0.49273606 , 0.99999992
0.47824186 , 0.99999992
0.46417571 , 0.99999982
